43;Доступ к файлу zveri.jpg, находящемуся на сервере image.ru, осуществляется по протоколу http. Фрагменты адреса файла закодированы буквами от А до Ж. Запишите последовательность этих букв, кодирующую адрес указанного файла в сети Интернет.{n} {n}А) zveri{n}Б) ru{n}В) image.{n}Г) http{n}Д) .jpg{n}Е) /{n}Ж) ://{n}; ГЖВБЕАД;{n}Напомним, как формируется адрес в сети Интернет. Сначала указывается протокол, потом «://», потом сервер, затем «/», название файла указывается в конце. Таким образом, адрес будет следующим: http://image.ru/zveri.jpg. Следовательно, ответ ГЖВБЕАД.{n} {n}Ответ: ГЖВБЕАД.{n}
44;Доступ к файлу ptizi.jpg, находящемуся на сервере image.ru, осуществляется по протоколу http. Фрагменты адреса файла закодированы буквами от А до Ж. Запишите последовательность этих букв, кодирующую адрес указанного файла в сети Интернет.{n} {n}А) http{n}Б) ru{n}В) image.{n}Г) /{n}Д) ptizi{n}Е) ://{n}Ж) .jpg{n}; АЕВБГДЖ;{n}Напомним, как формируется адрес в сети Интернет. Сначала указывается протокол, потом «://», потом сервер, затем «/», название файла указывается в конце. Таким образом, адрес будет следующим: http:// image.ru/ptizi.jpg. Следовательно, ответ АЕВБГДЖ.{n} {n}Ответ: АЕВБГДЖ.{n}
45;Доступ к файлу paris.mp3, находящемуся на сервере love.com, осуществляется по протоколу http. Фрагменты адреса файла закодированы буквами от А до Ж. Запишите последовательность этих букв, кодирующую адрес указанного файла в сети Интернет.{n} {n}А) ://{n}Б) /{n}В) love.{n}Г) .mp3{n}Д) com{n}Е) paris{n}Ж) http{n}; ЖАВДБЕГ;{n}Напомним, как формируется адрес в сети Интернет. Сначала указывается протокол, потом «://», потом сервер, затем «/», название файла указывается в конце. Таким образом, адрес будет следующим: http://love.com/paris.mp3. Следовательно, ответ ЖАВДБЕГ.{n} {n}Ответ: ЖАВДБЕГ.{n}
46;Доступ к файлу jazz.mp3, находящемуся на сервере music.com, осуществляется по протоколу http. Фрагменты адреса файла закодированы буквами от А до Ж. Запишите последовательность этих букв, кодирующую адрес указанного файла в сети Интернет.{n} {n}А) http{n}Б) com{n}В) jazz{n}Г) .mp3{n}Д) /{n}Е) music.{n}Ж) ://{n}; АЖЕБДВГ;{n}Напомним, как формируется адрес в сети Интернет. Сначала указывается протокол, потом «://», потом сервер, затем «/», название файла указывается в конце. Таким образом, адрес будет следующим: http://music.com/jazz.mp3. Следовательно, ответ АЖЕБДВГ.{n} {n}Ответ: АЖЕБДВГ.{n}
47;Доступ к файлу kassa.xls, находящемуся на сервере magazin.com, осуществляется по протоколу http. Фрагменты адреса файла закодированы буквами от А до Ж. Запишите последовательность этих букв, кодирующую адрес указанного файла в сети Интернет.{n} {n}А) kassa{n}Б) ://{n}В) /{n}Г) com{n}Д) http{n}Е) magazin.{n}Ж) .xls{n}; ДБЕГВАЖ;{n}Напомним, как формируется адрес в сети Интернет. Сначала указывается протокол, потом «://», потом сервер, затем «/», название файла указывается в конце. Таким образом, адрес будет следующим: http://magazin.com/kassa.xls. Следовательно, ответ ДБЕГВАЖ.{n} {n}Ответ: ДБЕГВАЖ.{n}
48;Доступ к файлу books.xls, находящемуся на сервере biblio.com, осуществляется по протоколу http. Фрагменты адреса файла закодированы буквами от А до Ж. Запишите последовательность этих букв, кодирующую адрес указанного файла в сети Интернет.{n} {n}А) /{n}Б) biblio.{n}В) ://{n}Г) http{n}Д) com{n}Е) .xls{n}Ж) books{n}; ГВБДАЖЕ;{n}Напомним, как формируется адрес в сети Интернет. Сначала указывается протокол, потом «://», потом сервер, затем «/», название файла указывается в конце. Таким образом, адрес будет следующим: https://biblio.com/books.xls. Следовательно, ответ ГВБДАЖЕ.{n} {n}Ответ: ГВБДАЖЕ.{n}
49;Доступ к файлу txt.html, находящемуся на сервере ru.net, осуществляется по протоколу http. Фрагменты адреса файла закодированы буквами от А до Ж. Запишите последовательность этих букв, кодирующую адрес указанного файла в сети Интернет.{n} {n}А) http{n}Б) ://{n}В) .html{n}Г) txt{n}Д) /{n}Е) ru{n}Ж) .net{n}; АБЕЖДГВ;{n}Напомним, как формируется адрес в сети Интернет. Сначала указывается протокол, потом «://», потом сервер, затем «/», название файла указывается в конце. Таким образом, адрес будет следующим: https://ru.net/txt.html. Следовательно, ответ АБЕЖДГВ.{n} {n}Ответ: АБЕЖДГВ.{n}
50;Доступ к файлу rus.doc, находящемуся на сервере obr.org, осуществляется по протоколу https. Фрагменты адреса файла закодированы буквами от А до Ж. Запишите последовательность этих букв, кодирующую адрес указанного файла в сети Интернет.{n} {n}А) obr.{n}Б) /{n}В) org{n}Г) ://{n}Д) doc{n}Е) rus.{n}Ж) https{n}; ЖГАВБЕД;{n}Напомним, как формируется адрес в сети Интернет. Сначала указывается протокол, потом «://», потом сервер, затем «/», название файла указывается в конце. Таким образом, адрес будет следующим: https://obr.org/rus.doc. Следовательно, ответ ЖГАВБЕД.{n} {n}Ответ: ЖГАВБЕД.{n}
51;Доступ к файлу table.xls, находящемуся на сервере home.ru, осуществляется по протоколу ftp. В таблице фрагменты адреса файла закодированы буквами от А до Ж. Запишите последовательность этих букв, кодирующую адрес указанного файла в сети Интернет.{n} {n}А) home{n}Б) ://{n}В) .ru{n}Г) ftp{n}Д) table{n}Е) .xls{n}Ж) /{n}; ГБАВЖДЕ;{n}Напомним, как формируется адрес в сети Интернет. Сначала указывается протокол, потом «://», потом сервер, затем «/», название файла указывается в конце. Таким образом, адрес будет следующим: ftp://home.ru/table.xls. Следовательно, ответ ГБАВЖДЕ.{n} {n}Ответ: ГБАВЖДЕ.{n}
52;Доступ к файлу htm.txt, находящемуся на сервере com.ru, осуществляется по протоколу http. Фрагменты адреса файла закодированы буквами от А до Ж. Запишите последовательность этих букв, кодирующую адрес указанного файла в сети Интернет.{n} {n}А) com{n}Б) http{n}В) /{n}Г) .txt{n}Д) .ru{n}Е) ://{n}Ж) htm{n}; БЕАДВЖГ;{n}Напомним, как формируется адрес в сети Интернет. Сначала указывается протокол, потом «://», потом сервер, затем «/», название файла указывается в конце. Таким образом, адрес будет следующим: http://com.ru/htm.txt. Следовательно, ответ БЕАДВЖГ.{n} {n}Ответ: БЕАДВЖГ.{n}
53;Доступ к файлу hello.jpg, находящемуся на сервере home.info, осуществляется по протоколу ftp. Фрагменты адреса файла закодированы буквами от А до Ж. Запишите последовательность этих букв, кодирующую адрес указанного файла в сети Интернет.{n} {n}А) hello{n}Б) .jpg{n}В) ftp{n}Г) info{n}Д) home.{n}Е) /{n}Ж) ://{n}; ВЖДГЕАБ;{n}Напомним, как формируется адрес в сети Интернет. Сначала указывается протокол, потом «://», потом сервер, затем «/», название файла указывается в конце. Таким образом, адрес будет следующим: ftp://home.info/hello.jpg. Следовательно, ответ ВЖДГЕАБ.{n} {n}Ответ: ВЖДГЕАБ.{n}
54;Доступ к файлу com.xls, находящемуся на сервере tt.com, осуществляется по протоколу http. Фрагменты адреса файла закодированы буквами от А до Ж. Запишите последовательность этих букв, кодирующую адрес указанного файла в сети Интернет.{n} {n}А) com{n}Б) xls{n}В) com.{n}Г) http{n}Д) tt.{n}Е) /{n}Ж) ://{n}; ГЖДАЕВБ;{n}Напомним, как формируется адрес в сети Интернет. Сначала указывается протокол, потом «://», потом сервер, затем «/», название файла указывается в конце. Таким образом, адрес будет следующим: http://tt.com/com.xls. Следовательно, ответ ГЖДАЕВБ.{n} {n}Ответ: ГЖДАЕВБ.{n}
55;Доступ к файлу happy.htm, находящемуся на сервере sibline.ru, осуществляется по протоколу http. Фрагменты адреса файла закодированы буквами от А до Ж. Запишите последовательность этих букв, кодирующую адрес указанного файла в сети Интернет.{n} {n}А) /{n}Б) sibline{n}В) .htm{n}Г) ://{n}Д) .ru{n}Е) happy{n}Ж) http{n}{n}; ЖГБДАЕВ;{n}Напомним, как формируется адрес в сети Интернет. Сначала указывается протокол, потом «://», потом сервер, затем «/», название файла указывается в конце. Таким образом, искомый адрес будет следующим: http://sibline.ru/happy.htm.{n} {n}Ответ: ЖГБДАЕВ.{n}
56;Доступ к файлу tests.rar, находящемуся на сервере olympiada.ru, осуществляется по протоколу http. Фрагменты адреса файла закодированы буквами от А до Ж. Запишите последовательность этих букв, кодирующую адрес указанного файла в сети Интернет.{n} {n}А) tests{n}Б) http{n}В) /{n}Г) .ru{n}Д) olympiada{n}Е) ://{n}Ж) .rar{n}; БЕДГВАЖ;{n}Напомним, как формируется адрес в сети Интернет. Сначала указывается протокол, потом «://», потом сервер, затем «/», название файла указывается в конце. Таким образом, искомый адрес будет следующим: http://olympiada.ru/tests.rar.{n} {n}Ответ: БЕДГВАЖ.{n}
